X, Y                                     ->    Z              	Std Lift            	Lift                	Confidence          	Interest            
431855005           230690007            ->    92691004       	0.29584693288958963 	81.8655900665682    	0.29591423948220064 	0.2922996043315643  
263102004           72892002             ->    271737000      	0.29583777912288634 	6.071025226903033   	0.2959236326109391  	0.24718003139848024 
444814009           62564004             ->    15777000       	0.2958077997107054  	6.087321051289686   	0.29583540733366515 	0.2472367865543343  
162864005           83664006             ->    59621000       	0.29577907124720515 	7.068940300880007   	0.2958552782230364  	0.25400243103090414 
237602007           55680006             ->    422034002      	0.2956749787349495  	105.40684428585301  	0.29574944071588366 	0.292943650990182   
74400008            44465007             ->    59621000       	0.29564827808242516 	7.065558111030562   	0.2957137239480928  	0.25386087675596053 
428251008           44465007             ->    59621000       	0.29564827808242516 	7.065558111030562   	0.2957137239480928  	0.25386087675596053 
68496003            62106007             ->    713197008      	0.295615163370918   	83.22543651143738   	0.2956926658905704  	0.2921397537247095  
410429000           44465007             ->    59621000       	0.2955646519418591  	7.063889654954111   	0.29564389431087834 	0.25379104711874606 
429007001           44465007             ->    59621000       	0.2955646519418591  	7.063889654954111   	0.29564389431087834 	0.25379104711874606 
36971009            15777000             ->    162864005      	0.29553169836413334 	5.894210382442701   	0.2955473185379815  	0.24540534881488862 
446096008           233678006            ->    65363002       	0.2954886252212263  	16.077617441094887  	0.29554201411161    	0.2771598119479862  
271737000           237602007            ->    40055000       	0.29548421441202183 	8.609006509149452   	0.2954897615755011  	0.2611664327150267  
444814009           302870006            ->    40055000       	0.2954811474647139  	8.608946838657529   	0.29548771348558356 	0.26116438462510916 
428251008           162864005            ->    271737000      	0.29546613315292525 	6.061946214499879   	0.2954810888509568  	0.24673748763849793 
162864005           74400008             ->    271737000      	0.29546613315292525 	6.061946214499879   	0.2954810888509568  	0.24673748763849793 
237602007           10509002             ->    40055000       	0.29545939853619235 	8.608448072457419   	0.2954705941692727  	0.2611472653087983  
33737001            10509002             ->    162864005      	0.29543306432958855 	5.892875533511453   	0.29548038658328596 	0.2453384168601931  
428251008           10509002             ->    47693006       	0.29543077034633797 	133.7633490770934   	0.2954461481618326  	0.2932374254421917  
74400008            10509002             ->    47693006       	0.29543077034633797 	133.7633490770934   	0.2954461481618326  	0.2932374254421917  
162864005           79586000             ->    59621000       	0.29538157067685405 	7.058266161629013   	0.295408535104057   	0.25355568791192473 
713197008           68496003             ->    55822004       	0.2953583370771299  	16.137683305902854  	0.2953711925259622  	0.27706799578285096 
239873007           43878008             ->    19169002       	0.29533068700278786 	10.666699341848084  	0.2953846153846154  	0.2676923925218458  
162864005           40055000             ->    271737000      	0.29532991674679726 	6.058910838387116   	0.2953331336881865  	0.2465895324757276  
62106007            10509002             ->    162864005      	0.2953266092748429  	5.890053600399401   	0.29533888929862084 	0.24519691957552797 
370247008           162864005            ->    59621000       	0.29527777975532865 	7.055832305454198   	0.29530667129348487 	0.2534538241013526  
713197008           444814009            ->    55822004       	0.2952519266041294  	16.132222939348818  	0.2952712503626342  	0.2769680536195229  
302870006           59621000             ->    40055000       	0.2952073129384886  	8.60099085316661    	0.2952146375791696  	0.26089130871869526 
72892002            38822007             ->    162864005      	0.29510905490699524 	5.886090804684946   	0.29514018691588784 	0.24499821719279496 
230690007           55680006             ->    19169002       	0.29508485879294327 	10.658997691395198  	0.29517133956386293 	0.2674791167010933  
233604007           195662009            ->    59621000       	0.2950290446388746  	7.050773280827938   	0.2950949367088608  	0.2532420895167285  
263102004           10509002             ->    162864005      	0.2950177893034867  	5.884128613587254   	0.29504179878927644 	0.24489982906618357 
53741008            26929004             ->    230690007      	0.29499569563996836 	36.672265832550366  	0.2950575994054255  	0.28701180259666836 
283371005           162864005            ->    59621000       	0.2949737872713994  	7.048566910040417   	0.2950025938094415  	0.2531497466173092  
283385000           72892002             ->    59621000       	0.29489387980267323 	7.047215126932385   	0.2949460178375841  	0.25309317064545184 
237602007           195662009            ->    40055000       	0.29488118225203813 	8.591559972750371   	0.2948909383691992  	0.2605676095087248  
302870006           44054006             ->    40055000       	0.29486073072479413 	8.590808798229755   	0.29486515555909654 	0.26054182669862214 
444814009           58150001             ->    271737000      	0.29482411936065805 	6.048741541072167   	0.2948374455152557  	0.24609384430279682 
62106007            10509002             ->    271737000      	0.2947734614983566  	6.047681004870908   	0.2947857511615901  	0.24604214994913123 
49436004            43878008             ->    230690007      	0.2947579163424278  	36.64496409518649   	0.29483793517406964 	0.28679213836531253 
162864005           65966004             ->    55822004       	0.29473349105718144 	16.104085618295652  	0.29475624743957396 	0.2764530506964627  
65966004            49436004             ->    19169002       	0.2946971711281567  	10.644968214997801  	0.2947828321768183  	0.26709060931404865 
58150001            40055000             ->    59621000       	0.29462911596244434 	7.04056258526407    	0.2946675900277008  	0.25281474283556854 
74400008            64859006             ->    47693006       	0.29462588366280973 	133.43109279309934  	0.29471228615863143 	0.29250356343899053 
428251008           64859006             ->    47693006       	0.29462588366280973 	133.43109279309934  	0.29471228615863143 	0.29250356343899053 
713197008           68496003             ->    19169002       	0.29462481792330925 	10.639726836466812  	0.29463768675443    	0.26694546389166035 
68496003            36971009             ->    713197008      	0.2946039150145143  	82.9373190788101    	0.29466900995899237 	0.29111609779313147 
446096008           162864005            ->    59621000       	0.2945921341550802  	7.040117057492312   	0.2946489434219496  	0.2527960962298173  
230690007           43878008             ->    55822004       	0.2945815554421779  	16.09764141246161   	0.2946382978723404  	0.27633510112922915 
301011002           72892002             ->    162864005      	0.2945643462129355  	5.875026169712844   	0.2945853843241196  	0.24444341460102675 
68496003            55680006             ->    55822004       	0.29454157159757594 	16.09578113887943   	0.29460424891896975 	0.2763010521758585  
44054006            43878008             ->    40055000       	0.29446598068375757 	8.580394268564051   	0.2945076942324534  	0.260184365371979   
368581000119106     55822004             ->    1551000119108  	0.2943807763240567  	183.39358047080754  	0.2944353518821604  	0.29282986846705783 
703151001           15777000             ->    162864005      	0.2943631165418805  	5.87120560858204    	0.2943938138635736  	0.24425184414048073 
